genus,image_url,summary
Solariorbis,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Solariorbis_petitii_%28MNHN-IM-2000-23240%29_001.jpeg/250px-Solariorbis_petitii_%28MNHN-IM-2000-23240%29_001.jpeg,"Solariorbis is a genus of gastropods belonging to the family Tornidae.


== Species ==

Synonyms

Solariorbis aguayoi Corgan, 1968: synonym of Vitrinella aguayoi (Corgan, 1968) (original combination)
Solariorbis basilissus Pilsbry, 1953 †: synonym of Solariorbis mooreanus (Vanatta, 1904)
Solariorbis contractus (Vanatta, 1913): synonym of Vitrinella contracta (Vanatta, 1913)
Solariorbis corylus Olsson & McGinty, 1958: synonym of Solariorbis truncatus (Gabb, 1881)
Solariorbis decipiens Olsson & McGinty, 1958: synonym of Anticlimax crassilabris (Aguayo & Borro, 1946)
Solariorbis euzonus Pilsbry & McGinty, 1950: synonym of Solariorbis infracarinatus (Gabb, 1881)
Solariorbis funiculus (Dall, 1892): synonym of Vitrinella funiculus (Dall, 1892)


== References ==


== External links ==

Conrad, T. A. (1865). Catalogue of the Eocene and Oligocene Testacea of the United States."
Vitrinella,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Vitrinella_canaliculata_%28MNHN-IM-2010-23012%29.jpeg/250px-Vitrinella_canaliculata_%28MNHN-IM-2010-23012%29.jpeg,"Vitrinella is a genus of minute sea snails, marine gastropod mollusks or micromollusks in the family Vitrinellidae.


== Distribution ==
This marine genus occurs off Gulf of Oman, New Caledonia, Fiji, Indonesia, Japan, the Philippines, Singapore and Australia (New South Wales, Northern Territory, Queensland, South Australia and Victoria)


== Species ==

Species brought into synonymy

Vitrinella (Docomphala) arifca Bartsch, 1915: synonym of Lodderena arifca (Bartsch, 1915)
subgenus Vitrinella (Striovitrinella) Olsson & McGinty, 1958: synonym of Solariorbis Conrad, 1865
Vitrinella agulhasensis Thiele, 1925: synonym of Parviturbo agulhasensis (Thiele, 1925)
Vitrinella alaskensis Bartsch, 1907: synonym of Rissoella alaskensis (Bartsch, 1907)
Vitrinella bicaudata Pilsbry & McGinty, 1946: synonym of Tomura bicaudata (Pilsbry & McGinty, 1946)
Vitrinella blakei Rehder, 1944: synonym of Solariorbis blakei (Rehder, 1944)
Vitrinella cerion Dall, 1927: synonym of Mikro cerion (Dall, 1927)
Vitrinella congoensis Thiele, 1925: synonym of Circulus congoensis (Thiele, 1925)
Vitrinella diaphana (d'Orbigny, 1842): synonym of Vitrinella pusilla (L. Pfeiffer, 1840)
Vitrinella elegans Olsson & McGinty, 1958: synonym of Solariorbis elegans (Olsson & McGinty, 1958)
Vitrinella georgiana Dall, 1927: synonym of Cirsonella georgiana (Dall, 1927)
Vitrinella holmesii Dall, 1889: synonym of Cochliolepis holmesii (Dall, 1889)
Vitrinella inclinans Barnard, 1963: synonym of Skenea inclinans (Barnard, 1963)
Vitrinella interrupta C. B. Adams, 1850: synonym of Parviturboides interruptus (C. B. Adams, 1850)
Vitrinella megastoma C. B. Adams, 1850: synonym of Teinostoma megastoma (C. B. Adams, 1850)
Vitrinella mooreana Vanatta, 1904: synonym of Solariorbis mooreanus (Vanatta, 1904)
Vitrinella multicarinata Dall, 1889: synonym of Episcynia multicarinata (Dall, 1889)
Vitrinella novemcarinata (Melvill, 1906): synonym of Lodderia novemcarinata (Melvill, 1906)
Vitrinella panamensis C. B. Adams, 1852: synonym of Cyclostremiscus panamensis (C. B. Adams, 1852)
Vitrinella praecox Pilsbry & McGinty, 1946: synonym of Vitrinella helicoidea C. B. Adams, 1850
Vitrinella prominula (A. Adams, 1861): synonym of Tornus prominulus (A. Adams, 1861)
Vitrinella rhyssa Dall, 1927: synonym of Xyloskenea rhyssa (Dall, 1927)
Vitrinella sculptilis Garrett, 1873: synonym of Circulus sculptilis (Garrett, 1873)
Vitrinella semisculpta Olsson & McGinty, 1958: synonym of Circulus semisculptus (Olsson & McGinty, 1958)
Vitrinella tenuisculpta Aguayo & Borro, 1946: synonym of Vitrinella aguayoi (Corgan, 1968)
Vitrinella terminalis Pilsbry & McGinty, 1946: synonym of Solariorbis terminalis (Pilsbry & McGinty, 1946)
Vitrinella texana D. R. Moore, 1965: synonym of Circulus texanus (D. R. Moore, 1965)
† Vitrinella truncata Gabb, 1881: synonym of Solariorbis truncatus (Gabb, 1881)
Vitrinella urdunica Bandel, 2010: synonym of Tomura urdunica (Bandel, 2010)
Vitrinella valvatoides C. B. Adams, 1852: synonym of Cyclostremiscus valvatoides (C. B. Adams, 1852)
Taxa inquirenda

Vitrinella carinifex  Dall, 1927
Vitrinella massarita Dall, 1927
Nomine dubia

Vitrinella carinata (d'Orbigny, 1842)
Vitrinella cyclostomoides (Pfeiffer, 1840)
Vitrinella hyalina C. B. Adams, 1850
Vitrinella tincta C. B. Adams, 1850


== References ==

Dautzenberg, P., 1912. Mission Gruvel sur la côte occidentale d'Afrique (1909-1910), Mollusques marins."
Hemilepton,,"This is a list of the marine bivalves recorded from Ireland. It is part of the List of marine molluscs of Ireland.
The list includes species from the continental margin (200–500m), bathyal zone (500–2000m), and abyssal zone (2000–4000m), in the Rockall Basin, Porcupine Seabight, and Celtic Sea."
Finella,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Jacob_Jacobsz_de_Wet_II_%28Haarlem_1641-2_-_Amsterdam_1697%29_-_Kenneth_III%2C_King_of_Scotland_%28982-1005%29_-_RCIN_403298_-_Royal_Collection.jpg/250px-Jacob_Jacobsz_de_Wet_II_%28Haarlem_1641-2_-_Amsterdam_1697%29_-_Kenneth_III%2C_King_of_Scotland_%28982-1005%29_-_RCIN_403298_-_Royal_Collection.jpg,"Cináed mac Maíl Coluim (Modern Scottish Gaelic: Coinneach mac Mhaoil Chaluim, anglicised Kenneth II, and nicknamed An Fionnghalach, ""The Fratricidal""; 932–995) was King of Alba (Scotland) from 971 to 995. The son of Malcolm I (Máel Coluim mac Domnaill), he succeeded King Cuilén (Cuilén mac Iduilb) on the latter's death at the hands of Rhydderch ap Dyfnwal in 971.


== Primary sources ==
The Chronicle of the Kings of Alba was compiled in Kenneth's reign, but many of the place names mentioned are entirely corrupt, if not fictitious."
Julia,,
Teinostoma,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Teinostoma_carbonnieri_%28MNHN-IM-2000-31069%29.jpeg/250px-Teinostoma_carbonnieri_%28MNHN-IM-2000-31069%29.jpeg,"Teinostoma is a genus of minute sea snails, marine gastropod mollusks or micromollusks in the family Teinostomatidae.
This genus used to be placed within the family Skeneidae or family Tornidae(as subfamily Teinostomatinae Cossmann, 1917)


== Shell description ==
The shells of species in this genus are usually white and glossy, are transparent when fresh, and are only a few millimeters in maximum size.
The shell is orbicular, depressed, subspiral and polished."
Telodiacria,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Telodiacria danae is a species of pteropod. It was formerly known as Diacra danae. 


== Environment ==
The species is concentrated in the Gulf of Mexico, and was also seen in remote locations, such as near Tokelau and Kiribati."
Parathyasira,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Thyasira_gouldi_%28from_Sars%2C_1878%29.png/250px-Thyasira_gouldi_%28from_Sars%2C_1878%29.png,"Thyasiridae is a family of bivalve molluscs, including the cleft clams, in the order Lucinida."
Costulopsis,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Clathropsis_poppearum_%28MNHN-IM-2014-6603%29.jpeg/250px-Clathropsis_poppearum_%28MNHN-IM-2014-6603%29.jpeg,"Costulopsis  is a genus of minute sea snails, marine gastropod molluscs in the family Cerithiopsidae.


== Species ==
Species in the genus Costulopsis  include:

Costulopsis adusta (Cecalupo & Perugia, 2018)
Costulopsis albocincta (Melvill & Standen, 1896)
Costulopsis ambigua (Cecalupo & Perugia, 2013)
Costulopsis buzzurroi (Cecalupo & Robba, 2010)
Costulopsis denticulata (Cecalupo & Robba, 2010)
Costulopsis granata (Kay, 1979)
Costulopsis hadfieldi (Jay & Drivas, 2002)
Costulopsis impedita (Cecalupo & Perugia, 2012)
Costulopsis iuxtafuniculata (Rolán, Espinosa & Fernández-Garcés, 2007)
Costulopsis mactanensis (Cecalupo & Perugia, 2012)
Costulopsis myia (Jay & Drivas, 2002)
Costulopsis nana (Jeffreys, 1867)
Costulopsis noninii (Cecalupo & Perugia, 2012)
Costulopsis pickeringae (Jay & Drivas, 2002)
Costulopsis poppearum (Cecalupo & Perugia, 2012)
Costulopsis skolix (Jay & Drivas, 2002)
Costulopsis tenuicolorata (Cecalupo & Perugia, 2012)
Species brought into synonymy

Costulopsis albovittata (C. B. Adams, 1850): synonym of Cerithiopsis albovittata (C. B. Adams, 1850)
Costulopsis beneitoi (Rolán, Espinosa & Fernández-Garcés, 2007): synonym of Cerithiopsis beneitoi Rolán, Espinosa & Fernández-Garcés, 2007
Costulopsis familiarum (Rolán, Espinosa & Fernández-Garcés, 2007): synonym of Cerithiopsis familiarum Rolán, Espinosa & Fernández-Garcés, 2007
Costulopsis parvada (Rolán, Espinosa & Fernández-Garcés, 2007): synonym of Cerithiopsis parvada Rolán, Espinosa & Fernández-Garcés, 2007


== References ==

Cecalupo A. & Robba E. (2010) The identity of Murex tubercularis Montagu, 1803 and description of one new genus and two new species of the Cerithiopsidae (Gastropoda: Triphoroidea). Bollettino Malacologico 46: 45–64."
Amphithalamus,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Amphithalamus_vallei_01.jpg/250px-Amphithalamus_vallei_01.jpg,"Amphitalhamus is a genus of minute sea snails, marine gastropod mollusks or micromollusks in the family Anabathridae.


== Species ==
Species within the genus Amphithalamus include:

Amphithalamus albus Rolán, 1991
Amphithalamus erosus (Odhner, 1924)
Amphithalamus falsestea (Ponder, 1968)
Amphithalamus fulcira (Laseron, 1956)
Amphithalamus glabrus Simone, 1996
† Amphithalamus immigrus Lozouet, 1998
Amphithalamus incidatus (Frauenfeld, 1867)
Amphithalamus inclusus Carpenter, 1864
Amphithalamus jacksoni (Brazier, 1895)
Amphithalamus latisulcus (Ponder, 1968)
Amphithalamus liratus Thiele, 1930
Amphithalamus maoria (Ponder, 1968)
Amphithalamus neglectus (Turton, 1932)
Amphithalamus niger Rolán, 1991
Amphithalamus obesus H. Adams, 1866
Amphithalamus ornatus (Powell, 1927)
Amphithalamus pyramis (Laseron, 1950)
Amphithalamus rauli Rolán, 1991
Amphithalamus semen (Odhner, 1924)
† Amphithalamus semiornatus (Laws, 1948)
Amphithalamus sundayensis Oliver, 1915
Amphithalamus triangulus May, 1915
Amphithalamus vallei Aguayo & Jaume, 1947
† Amphithalamus waitemata (Laws, 1950)


== Synonyms ==
Amphithalamus africanus Bartsch, 1915: synonym of  Afriscrobs africanus (Bartsch, 1915) (original combination)
Amphithalamus alphesboei Melvill, 1912: synonym of Pseudonoba ictriella (Melvill, 1910) (junior subjective synonym)
Amphithalamus annamiticus (Dautzenberg & H. Fischer, 1907): synonym of  Barleeia annamitica (Dautzenberg & H. Fischer, 1907) (superseded combination)
Amphithalamus aurantiocinctus May, 1915: synonym of Crassitoniella erratica (May, 1913) (junior subjective synonym)
Amphithalamus capricorneus Hedley, 1907: synonym of  Eatonina capricornea (Hedley, 1907) (superseded combination)
Amphithalamus costatus Hedley, 1911: synonym of  Pisinna costata (Hedley, 1911) (superseded combination)
Amphithalamus denseplicatus W. H. Turton, 1932: synonym of  Afriscrobs africanus (Bartsch, 1915)
Amphithalamus dysbatus Pilsbry & T. L. McGinty, 1949: synonym of  Floridiscrobs dysbatus (Pilsbry & T. L. McGinty, 1949) (original combination)
Amphithalamus elspethae Melvill, 1910: synonym of Chevallieria columen (Melvill, 1904) (junior subjective synonym)
Amphithalamus erratica May, 1913: synonym of Crassitoniella erratica (May, 1913) (original combination)
Amphithalamus hedleyi (Suter, 1908): synonym of Anabathron hedleyi (Suter, 1908) (superseded combination)
Amphithalamus imitator Thiele, 1930: synonym of  Haurakia imitator (Thiele, 1930) (original combination)
Amphithalamus kohllarseni David, 1934: synonym of  Pisinna minor (Suter, 1898) (junior subjective synonym)
Amphithalamus luteofuscus May, 1920: synonym of  Anabathron luteofuscum (May, 1920) (original combination)
Amphithalamus muiri Barnard, 1963: synonym of  Afriscrobs muiri (Barnard, 1963) (original combination)
Amphithalamus multistriatus W. H. Turton, 1932: synonym of  Afriscrobs africanus (Bartsch, 1915)
Amphithalamus myersi Ladd, 1966: synonym of  Protobarleeia myersi (Ladd, 1966)
Amphithalamus pertumidus May, 1915: synonym of Onoba pertumida (May, 1915) (original combination)
Amphithalamus psomus Melvill, 1918: synonym of  Iravadia delicata (R. A. Philippi, 1849): synonym of  Pseudonoba delicata (R. A. Philippi, 1849) (junior subjective synonym)
Amphithalamus pupoideus H. Adams, 1865: synonym of  Badepigrus pupoideus (H. Adams, 1865) (unaccepted > superseded combination)
Amphithalamus stephensae Bartsch, 1927: synonym of Amphithalamus inclusus P. P. Carpenter, 1864 (junior subjective synonym)
Amphithalamus tenuis Bartsch, 1911: synonym of  Amphithalamus inclusus P. P. Carpenter, 1864
Amphithalamus tiara May, 1915: synonym of Onoba tiara (May, 1915) (original combination)
Amphithalamus trosti Strong & Hertlein, 1939: synonym of Amphithalamus inclusus P. P. Carpenter, 1864
Amphithalamus turtoni Bartsch, 1915: synonym of  Afriscrobs turtoni (Bartsch, 1915) (original combination).


== Taxon inquirendum ==
Amphithalamus sowerbyi W. H. Turton, 1932


== References ==

Powell, A. W. B. (1927)."
Neritilia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Neritilia_succinea_%28MNHN-IM-2000-32772%29.jpeg/250px-Neritilia_succinea_%28MNHN-IM-2000-32772%29.jpeg,"Neritilia is a genus of freshwater snails which live near the sea coast in submarine caves. They have an operculum, and are aquatic gastropod mollusks in the family Neritiliidae.


== Species ==
Species within the genus Neritilia include:

Neritilia abeli Espinosa, Ortea & Diez-García, 2017 
†Neritilia bisinuata Lozouet, 2004  
Neritilia cavernicola Kano & Kase, 2004 
Neritilia hawaiiensis Kay, 1979 - anchialine pool snail
†Neritilia lawsoni Symonds & Tracey, 2014  
Neritilia littoralis Kano, Kase & Kubo, 2003
Neritilia manoeli (Dohrn, 1866)
Neritilia margaritae Pérez-Dionis, Espinosa & Ortea, 2010 
Neritilia mariaella Espinosa & Ortea, 2018
Neritilia mimotoi Kano, Sasaki & Ishikawa, 2001
† Neritilia neritinoides (Cossmann & Peyrot, 1918)  
Neritilia panamensis Morrison, 1946
Neritilia pusilla (C.B. Adams, 1850)
Neritilia rubida (Pease, 1865) - type species
Neritilia serrana Espinosa, Ortea & Diez-García, 2017 
Neritilia succinea (Récluz, 1841)
Neritilia vulgaris Kano & Kase, 2003
Species brought into synonymy

Neritilia consimilis Martens, 1897: synonym of Neritilia rubida (Pease, 1865) (junior synonym)
Neritilia traceyi Ladd, 1965: synonym of Laddia traceyi (Ladd, 1965)


== References ==

Eichhorst T.E. (2016)."
Clathurella,https://upload.wikimedia.org/wikipedia/commons/e/e0/Clathurella_rava_001.png,"Clathurella is a genus of sea snails, marine gastropod mollusks in the family Clathurellidae.


== Description ==
The shell is fusiform or turriculated. The columella lip has no callosity, except a small posterior tooth."
Careliopsis,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Careliopsis_utdigitulus_%28MNHN-IM-2000-32292%29.jpeg/250px-Careliopsis_utdigitulus_%28MNHN-IM-2000-32292%29.jpeg,"Careliopsis is a genus of sea snails, marine gastropod mollusks in the family Pyramidellidae, the pyrams and their allies.


== Distribution ==
Marine


== Species ==
Species within the genus Careliopsis, include the following:

Careliopsis bahiensis (Castellanos, 1982)
Careliopsis carifa (Bartsch, 1915)
Careliopsis clathratula (Mörch, 1875)
Careliopsis delicatula Güller & Zelaya, 2019
Careliopsis flexuosa Saurin, 1962
Careliopsis modesta (de Folin, 1870)
Careliopsis rionegrina Güller & Zelaya, 2019
Careliopsis styliformis (Mörch, 1875)
Careliopsis sublaevis Saurin, 1958
Careliopsis tongaensis Peñas & Rolán, 2016
Careliopsis turgida Güller & Zelaya, 2019
Careliopsis utdigitulus Peñas & Rolán, 2017
Species brought into synonymy

Careliopsis bermudensis (Dall & Bartsch, 1911): synonym of Bacteridium bermudense (Dall & Bartsch, 1911)
Careliopsis densistriata (Nomura, 1936): synonym of Murchisonella densistriata (Nomura, 1936)
Careliopsis flexuosus [sic]: synonym of Careliopsis flexuosa Saurin, 1962 (original misspelling: incorrect gender ending)
Careliopsis octona (Guppy, 1896): synonym of Bacteridium resticulum (Dall, 1889)


== References ==

Peñas A. & Rolán E. , 2016 Deep water Pyramidelloidea from the central and South Pacific. 3."
Ledella,https://upload.wikimedia.org/wikipedia/commons/a/a2/Phyllonorycter_ledella.JPG,"Phyllonorycter ledella is a moth of the family Gracillariidae. It is known from Québec, Canada, and California, United States. The species is listed as endangered in Connecticut."
Asperosculptura,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Asperosculptura_exquisita_01.jpg/250px-Asperosculptura_exquisita_01.jpg,"Asperosculptura is a genus of sea snails, marine gastropod mollusks in the family Horaiclavidae.


== Species ==
Asperosculptura aikeni Ardovini, Poppe & Tagaro, 2021
Asperosculptura exquisita Ardovini, Poppe & Tagaro, 2021
Asperosculptura lita (Melvill & Standen, 1896)
Asperosculptura monteiroi Ardovini, Poppe & Tagaro, 2021


== References ==

Ardovini, R.; Poppe, G.T.; Tagaro, S. P. (2021). ""Description of three new species in a new genus in the gastropod family Horaiclavidae from the Central Philippines""."
Cylichna,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Cylichna_lemchei_%28MNHN-IM-2000-27676%29.jpeg/250px-Cylichna_lemchei_%28MNHN-IM-2000-27676%29.jpeg,"Cylichna is a genus of sea snails or bubble snails, marine gastropod molluscs in the family Cylichnidae, the ""chalice bubble snails"".


== Species ==
Species within the genus Cylichna include:

Species brought into synonymy

Cylichna arachis (Quoy & Gaimard, 1833): synonym of Adamnestia arachis (Quoy & Gaimard, 1833)
Cylichna atkinsoni Tenison-Woods, 1876: synonym of Retusa atkinsoni (Tenison-Woods, 1876)
Cylichna atyoides Thiele, 1925: synonym of Sphaerocylichna atyoides (Thiele, 1925)
Cylichna bizona (A. Adams, 1850): synonym of Mnestia bizona (A. Adams, 1850)
Cylichna bulloides Dell, 1956: synonym of Sphaerocylichna incommoda (E. A. Smith, 1891)
Cylichna consobrina Gould, 1859: synonym of Cylichna alba (Brown, 1827)
Cylichna cylindrica (Bruguière, 1792): synonym of Cylichna cylindracea (Pennant, 1777)
Cylichna densistriata Leche, 1878: synonym of Cylichnoides densistriata (Leche, 1878)
Cylichna elongata Locard, 1886: synonym of Cylichna cylindracea (Pennant, 1777)
Cylichna girardi (Audouin, 1826): synonym of Cylichnina girardi (Audouin, 1826); synonym of Retusa girardi (Audouin, 1826)
Cylichna grimaldii Dautzenberg: synonym of Cylichnatys grimaldii (Dautzenberg, 1891)
Cylichna hoernesii: synonym of Pyrunculus hoernesii (Weinkauff, 1866)
Cylichna incisula Yokoyama, 1928: synonym of Liloa porcellana (Gould, 1859)
Cylichna laevisculpta Granata-Grillo, 1877: synonym of Cylichnina laevisculpta (Granata-Grillo, 1877); synonym of Retusa laevisculpta (Granata-Grillo, 1877)
Cylichna mongei (Audouin, 1826): synonym of Cylichna mongii (Audouin, 1826)
Cylichna nitidula Lovén, 1846: synonym of Cylichnina nitidula (Lovén, 1846); synonym of Retusa nitidula (Lovén, 1846)
Cylichna nucleolus (Reeve, 1855): synonym of Cylichna nucleola (Reeve, 1855)
Cylichna occulata: synonym of Cylichna occulta (Mighels & Adams, 1842)
Cylichna producta (Brown, 1827): synonym of Cylichna cylindracea (Pennant, 1777)
Cylichna propinqua M. Sars, 1858: synonym of Cylichna occulta (Mighels & Adams, 1842)
Cylichna protumida Hedley, 1903: synonym of Retusa protumida (Hedley, 1903)
Cylichna scalpta Reeve, 1855: synonym of Cylichna occulta (Mighels & Adams, 1842)
Cylichna semisulcata Dunker, 1882: synonym of Liloa porcellana (Gould, 1859)
Cylichna spreta Watson, 1897: synonym of Pyrunculus spretus (Watson, 1897)
Cylichna strigella (A. Adams, 1850): synonym of Cylichna arthuri Dautzenberg, 1929
Cylichna sumatrana Thiele, 1925: synonym of Relichna sumatrana (Thiele, 1925)
Cylichna tayamaensis Habe, 1955: synonym of Cylichna alba (Brown, 1827)
Cylichna venustula A. Adams, 1862: synonym of Relichna venustula (A. Adams, 1862)


== References ==

""Cylinchna"". Integrated Taxonomic Information System."
Americhiton,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Americhiton is a genus of chitons within the family Acanthochitonidae. Members of this genus are found distributed in the Caribbean Sea and in the Pacific off coasts of Mexico.
Agathotoma,https://upload.wikimedia.org/wikipedia/commons/c/c5/Agathotoma_neglecta_001.jpg,"Agathotoma is a genus of minute sea snails, marine gastropod mollusks or micromollusks in the family Mangeliidae.


== Description ==
Typical character of this genus: the spiral sculpture consists of fine, incised striae.


== Species ==
Species within the genus Agathotoma include:

Agathotoma aculea (Dall, 1919)
Agathotoma alcippe (Dall, 1918)
† Agathotoma angusta (Bellardi, 1847)
Agathotoma apocrypha (Garcia, 2008)
Agathotoma asthenika Rolán, Fernández-Garcés & Redfern, 2012
Agathotoma camarina (Dall, 1919)
Agathotoma candidissima (C.B. Adams, 1845)
Agathotoma castellata (E.A. Smith, 1888)
Agathotoma coxi (Fargo, 1953)
Agathotoma ecthymata García, 2008
Agathotoma eduardoi Rolán, Fernández-Garcés & Redfern, 2012
† Agathotoma estherae Landau, Harzhauser & Giannuzzi-Savelli, 2023
Agathotoma finalis Rolan & Fernandes, 1992
Agathotoma finitima (Pilsbry & Lowe, 1932)
Agathotoma guadalupensis Espinosa & Ortea, 2017
Agathotoma hilaira (Dall, 1919)
Agathotoma kirshi Rolán, Fernández-Garcés & Redfern, 2012
Agathotoma klasmidia Shasky, 1971
Agathotoma merlini (Dautzenberg, 1910)
Agathotoma neglecta (Adams C. B., 1852)
Agathotoma ordinaria (Smith, E.A., 1882)
† Agathotoma pherousae (Glibert, 1960)
Agathotoma phryne (Dall, 1919)
Agathotoma prominens Rolán, Fernández-Garcés & Redfern, 2012
† Agathotoma pseudolabratula Lozouet, 2015
Agathotoma quadriseriata (Dall, 1919)
Agathotoma secalis Shasky, 1971
Agathotoma stellata (Mörch, 1860)
† Agathotoma subfoliata (O. Boettger, 1902)
Agathotoma subtilis (Watson, 1881)
Agathotoma temporaria Rolan & Otero-Schmitt, 1999
† Agathotoma vanualevensis Ladd, 1982
Species brought into synonymy

Agathotoma badia (Reeve, 1846): synonym of Agathotoma candidissima (C. B. Adams, 1845)
Agathotoma densestriata (C.B. Adams, 1850): synonym of Agathotoma candidissima (C. B. Adams, 1845)
Agathotoma densilineata Dall W.H., 1921: synonym of Mangelia densilineata (Dall W.H., 1921)
Agathotoma euryclea Dall, W.H., 1919: synonym of Agathotoma alcippe (Dall, 1918)
Agathotoma metria (Dall, 1903): synonym of Vitricythara metria (Dall, 1903)
Agathotoma pomara W.H. Dall, 1919: synonym of Mangelia pomara (W.H. Dall, 1919)
Agathotoma pyrrhula Dall, W.H., 1919: synonym of Agathotoma alcippe (Dall, 1918)
Agathotoma trilineata (C. B. Adams, 1845): synonym of Tenaturris trilineata (C. B. Adams, 1845)


== References ==

Ramírez, R.; Paredes, C.; Arenas, J. (2003)."
